"site","date","year","jday","timing","resid.sig","peak"
"FRANCES RIVER NEAR WATSON LAKE",2001-06-15,2001,166,-6,0.0973439710935782,172
"FRANCES RIVER NEAR WATSON LAKE",2002-08-29,2002,241,69,0.117648412246196,172
"FRANCES RIVER NEAR WATSON LAKE",2003-05-02,2003,122,-50,0.0792612193334387,172
"FRANCES RIVER NEAR WATSON LAKE",2004-05-31,2004,152,-20,0.113480702955078,172
"FRANCES RIVER NEAR WATSON LAKE",2005-05-18,2005,138,-34,0.349002055735196,172
"FRANCES RIVER NEAR WATSON LAKE",2006-06-17,2006,168,-4,0.11084613657978,172
"FRANCES RIVER NEAR WATSON LAKE",2007-06-07,2007,158,-14,0.148175281461311,172
"FRANCES RIVER NEAR WATSON LAKE",2008-05-30,2008,151,-21,0.169972089208445,172
"FRANCES RIVER NEAR WATSON LAKE",2009-05-11,2009,131,-41,0.160554957622816,172
"FRANCES RIVER NEAR WATSON LAKE",2010-04-30,2010,120,-52,0.152425381369391,172
"FRANCES RIVER NEAR WATSON LAKE",2011-08-25,2011,237,65,0.15174978813506,172
"FRANCES RIVER NEAR WATSON LAKE",2012-06-09,2012,161,-11,0.169831559999338,172
"FRANCES RIVER NEAR WATSON LAKE",2013-06-03,2013,154,-18,0.192977190438738,172
"FRANCES RIVER NEAR WATSON LAKE",2014-05-21,2014,141,-31,0.184215798553636,172
"FRANCES RIVER NEAR WATSON LAKE",2015-05-24,2015,144,-28,0.194843509704217,172
"FRANCES RIVER NEAR WATSON LAKE",2016-05-04,2016,125,-47,0.167214816610558,172
"FRANCES RIVER NEAR WATSON LAKE",2017-08-03,2017,215,43,0.185275453746074,172
"FRANCES RIVER NEAR WATSON LAKE",2018-05-25,2018,145,-27,0.0561797953381991,172
"FRANCES RIVER NEAR WATSON LAKE",2019-05-30,2019,150,-22,0.0528619396427155,172
"FRANCES RIVER NEAR WATSON LAKE",2020-08-23,2020,236,64,0.177163166335985,172
"FRANCES RIVER NEAR WATSON LAKE",2021-08-23,2021,235,63,0.149327175650769,172
"FRANCES RIVER NEAR WATSON LAKE",2022-06-12,2022,163,-9,0.173202528608793,172
"COTTONWOOD RIVER ABOVE BASS CREEK",2000-08-22,2000,235,67,0.580295778398139,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2001-09-23,2001,266,98,0.387702179897147,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2002-08-28,2002,240,72,0.640022418734938,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2003-05-01,2003,121,-47,0.49021929437167,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2004-05-25,2004,146,-22,0.497755639878547,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2005-05-16,2005,136,-32,0.707854150257816,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2006-09-02,2006,245,77,0.602733627389356,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2007-07-21,2007,202,34,0.614966111406059,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2008-05-28,2008,149,-19,0.456865032254336,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2009-06-06,2009,157,-11,0.430415246018345,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2010-05-20,2010,140,-28,0.317259853963425,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2011-09-04,2011,247,79,0.565960424640826,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2012-09-14,2012,258,90,0.707484589854492,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2013-05-30,2013,150,-18,0.604114380939177,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2014-05-16,2014,136,-32,0.5458601689889,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2015-05-17,2015,137,-31,0.624522984447934,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2016-05-03,2016,124,-44,0.605561912267257,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2017-05-22,2017,142,-26,0.42004397509682,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2018-05-13,2018,133,-35,0.585831423822637,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2019-05-21,2019,141,-27,0.562940827210239,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2020-08-19,2020,232,64,0.442359784567526,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2021-06-03,2021,154,-14,0.493020025857531,168
"COTTONWOOD RIVER ABOVE BASS CREEK",2022-06-06,2022,157,-11,0.416346465609645,168
"TOAD RIVER ABOVE NONDA CREEK",2000-08-27,2000,240,61,0.249291919605545,179
"TOAD RIVER ABOVE NONDA CREEK",2001-07-20,2001,201,22,0.261853644786429,179
"TOAD RIVER ABOVE NONDA CREEK",2002-06-10,2002,161,-18,0.226396035967336,179
"TOAD RIVER ABOVE NONDA CREEK",2003-05-01,2003,121,-58,0.225837494437146,179
"TOAD RIVER ABOVE NONDA CREEK",2004-05-26,2004,147,-32,0.183773404918505,179
"TOAD RIVER ABOVE NONDA CREEK",2005-05-17,2005,137,-42,0.448247365277636,179
"TOAD RIVER ABOVE NONDA CREEK",2006-06-15,2006,166,-13,0.213761221997878,179
"TOAD RIVER ABOVE NONDA CREEK",2007-06-06,2007,157,-22,0.334483531124601,179
"TOAD RIVER ABOVE NONDA CREEK",2008-05-29,2008,150,-29,0.257937266758978,179
"TOAD RIVER ABOVE NONDA CREEK",2009-06-10,2009,161,-18,0.250751222805777,179
"TOAD RIVER ABOVE NONDA CREEK",2010-04-21,2010,111,-68,0.184509863645317,179
"TOAD RIVER ABOVE NONDA CREEK",2011-05-23,2011,143,-36,0.227799632720431,179
"TOAD RIVER ABOVE NONDA CREEK",2012-06-08,2012,160,-19,0.2154813538816,179
"TOAD RIVER ABOVE NONDA CREEK",2013-06-01,2013,152,-27,0.321220265328418,179
"TOAD RIVER ABOVE NONDA CREEK",2014-05-19,2014,139,-40,0.282402754437074,179
"TOAD RIVER ABOVE NONDA CREEK",2015-05-25,2015,145,-34,0.346858121822404,179
"TOAD RIVER ABOVE NONDA CREEK",2016-05-04,2016,125,-54,0.253252592329093,179
"TOAD RIVER ABOVE NONDA CREEK",2017-10-01,2017,274,95,0.144203725981551,179
"TOAD RIVER ABOVE NONDA CREEK",2018-05-21,2018,141,-38,0.371258662037839,179
"TOAD RIVER ABOVE NONDA CREEK",2019-08-23,2019,235,56,0.288945628907237,179
"TOAD RIVER ABOVE NONDA CREEK",2020-08-23,2020,236,57,0.1739255700246,179
"TOAD RIVER ABOVE NONDA CREEK",2021-06-03,2021,154,-25,0.215754575265262,179
"TOAD RIVER ABOVE NONDA CREEK",2022-06-10,2022,161,-18,0.213664585834324,179
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2000-08-29,2000,242,62,0.249924093102413,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2001-07-19,2001,200,20,0.216787090171578,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2002-06-07,2002,158,-22,0.387383406253131,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2003-05-01,2003,121,-59,0.139611336165384,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2004-06-16,2004,168,-12,0.309591882079151,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2005-05-17,2005,137,-43,0.662019335080305,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2006-06-07,2006,158,-22,0.435859446376621,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2007-06-06,2007,157,-23,0.446590215049564,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2008-05-30,2008,151,-29,0.370925187041564,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2009-06-10,2009,161,-19,0.365714034802183,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2010-09-11,2010,254,74,0.100088568923608,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2011-05-28,2011,148,-32,0.202602136456495,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2012-06-08,2012,160,-20,0.352189986276051,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2013-06-01,2013,152,-28,0.422644499586443,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2014-05-21,2014,141,-39,0.284720840945925,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2015-05-24,2015,144,-36,0.303212057918791,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2016-03-30,2016,90,-90,0.0737692704080389,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2017-07-23,2017,204,24,0.151394356789083,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2018-05-21,2018,141,-39,0.372481937185324,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2019-08-26,2019,238,58,0.225281805107295,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2020-06-16,2020,168,-12,0.197269094666742,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2021-06-04,2021,155,-25,0.225874584810925,180
"TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY",2022-06-12,2022,163,-17,0.471376230429132,180
"TEETER CREEK NEAR THE MOUTH",2000-09-07,2000,251,77,0.239157828001526,174
"TEETER CREEK NEAR THE MOUTH",2001-06-03,2001,154,-20,1.27672032377764,174
"TEETER CREEK NEAR THE MOUTH",2002-06-07,2002,158,-16,1.14877329376102,174
"TEETER CREEK NEAR THE MOUTH",2003-05-01,2003,121,-53,0.578413193516499,174
"TEETER CREEK NEAR THE MOUTH",2004-02-29,2004,60,-114,0.0677665600419581,174
"TEETER CREEK NEAR THE MOUTH",2005-05-17,2005,137,-37,1.96300203938021,174
"TEETER CREEK NEAR THE MOUTH",2006-05-14,2006,134,-40,1.81120683254758,174
"TEETER CREEK NEAR THE MOUTH",2007-07-03,2007,184,10,1.39704971747612,174
"TEETER CREEK NEAR THE MOUTH",2008-06-23,2008,175,1,1.64787525985819,174
"TEETER CREEK NEAR THE MOUTH",2009-05-08,2009,128,-46,0.753026567472166,174
"TEETER CREEK NEAR THE MOUTH",2010-05-03,2010,123,-51,0.440758276773232,174
"TEETER CREEK NEAR THE MOUTH",2011-03-18,2011,77,-97,-0.00723235149940493,174
"TEETER CREEK NEAR THE MOUTH",2012-06-08,2012,160,-14,0.558960092677766,174
"TEETER CREEK NEAR THE MOUTH",2013-05-15,2013,135,-39,0.847805450285334,174
"TEETER CREEK NEAR THE MOUTH",2014-05-15,2014,135,-39,0.761353687173996,174
"TEETER CREEK NEAR THE MOUTH",2015-03-11,2015,70,-104,0.119422137029461,174
"TEETER CREEK NEAR THE MOUTH",2016-04-01,2016,92,-82,0.0496978364995325,174
"TEETER CREEK NEAR THE MOUTH",2017-07-19,2017,200,26,0.0721121808267113,174
"TEETER CREEK NEAR THE MOUTH",2018-06-27,2018,178,4,0.874989933593613,174
"TEETER CREEK NEAR THE MOUTH",2019-03-07,2019,66,-108,0.0994498559897301,174
"TEETER CREEK NEAR THE MOUTH",2020-08-29,2020,242,68,0.848392888725942,174
"TEETER CREEK NEAR THE MOUTH",2021-07-02,2021,183,9,0.524679515218135,174
"TEETER CREEK NEAR THE MOUTH",2022-06-09,2022,160,-14,1.26412535322464,174
"SMITH RIVER NEAR THE MOUTH",2000-07-31,2000,213,49,0.0970584403315884,164
"SMITH RIVER NEAR THE MOUTH",2001-06-05,2001,156,-8,0.215753222065184,164
"SMITH RIVER NEAR THE MOUTH",2002-07-21,2002,202,38,0.124893367486127,164
"SMITH RIVER NEAR THE MOUTH",2003-04-27,2003,117,-47,0.222080092216175,164
"SMITH RIVER NEAR THE MOUTH",2004-05-03,2004,124,-40,0.214277566734696,164
"SMITH RIVER NEAR THE MOUTH",2005-05-19,2005,139,-25,0.274796193909209,164
"SMITH RIVER NEAR THE MOUTH",2006-05-18,2006,138,-26,0.326772528285487,164
"SMITH RIVER NEAR THE MOUTH",2007-07-23,2007,204,40,0.363809731601195,164
"SMITH RIVER NEAR THE MOUTH",2008-06-25,2008,177,13,0.223911427840108,164
"SMITH RIVER NEAR THE MOUTH",2009-05-10,2009,130,-34,0.204629169739894,164
"SMITH RIVER NEAR THE MOUTH",2010-04-27,2010,117,-47,0.210721522854313,164
"SMITH RIVER NEAR THE MOUTH",2011-05-17,2011,137,-27,0.120145979994348,164
"SMITH RIVER NEAR THE MOUTH",2012-06-11,2012,163,-1,0.191837429006874,164
"SMITH RIVER NEAR THE MOUTH",2013-05-15,2013,135,-29,0.232470716214431,164
"SMITH RIVER NEAR THE MOUTH",2014-07-07,2014,188,24,0.228995658595419,164
"SMITH RIVER NEAR THE MOUTH",2015-03-01,2015,60,-104,0.14635844519459,164
"SMITH RIVER NEAR THE MOUTH",2016-04-09,2016,100,-64,0.108924704459051,164
"SMITH RIVER NEAR THE MOUTH",2017-07-12,2017,193,29,0.021255086130711,164
"SMITH RIVER NEAR THE MOUTH",2018-06-28,2018,179,15,0.151380662734889,164
"SMITH RIVER NEAR THE MOUTH",2019-03-02,2019,61,-103,0.00359226750454145,164
"SMITH RIVER NEAR THE MOUTH",2020-08-27,2020,240,76,0.283685587508548,164
"SMITH RIVER NEAR THE MOUTH",2021-05-11,2021,131,-33,0.19024625599075,164
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2000-06-10,2000,162,-10,0.348273996407293,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2001-06-11,2001,162,-10,0.711821078687299,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2002-06-08,2002,159,-13,0.304359775525412,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2003-07-01,2003,182,10,0.388471295118086,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2004-09-25,2004,269,97,0.524506929388791,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2005-04-24,2005,114,-58,0.693669547702708,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2006-05-21,2006,141,-31,0.211916038573791,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2007-06-06,2007,157,-15,0.490350640843138,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2008-04-29,2008,120,-52,0.587986454705393,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2009-08-04,2009,216,44,0.168268114239662,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2010-04-20,2010,110,-62,0.293561790617505,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2011-06-25,2011,176,4,0.485796888230939,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2012-06-07,2012,159,-13,0.644322138183895,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2013-06-28,2013,179,7,0.576200115154683,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2014-05-24,2014,144,-28,0.228993312185523,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2015-08-05,2015,217,45,0.340083417641488,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2016-09-02,2016,246,74,0.54784391751037,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2017-05-24,2017,144,-28,0.431309985067379,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2018-05-08,2018,128,-44,0.469315122601719,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2019-08-22,2019,234,62,0.493791274310121,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2020-08-23,2020,236,64,0.460933986449832,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2021-06-03,2021,154,-18,0.295357661305062,172
"SIKANNI CHIEF RIVER NEAR FORT NELSON",2022-08-05,2022,217,45,0.275059925172755,172
"MUSKWA RIVER NEAR FORT NELSON",2000-08-11,2000,224,51,0.175611820339341,173
"MUSKWA RIVER NEAR FORT NELSON",2001-07-20,2001,201,28,0.396150061838614,173
"MUSKWA RIVER NEAR FORT NELSON",2002-05-03,2002,123,-50,0.352169131137628,173
"MUSKWA RIVER NEAR FORT NELSON",2003-07-02,2003,183,10,0.282146742805094,173
"MUSKWA RIVER NEAR FORT NELSON",2004-09-26,2004,270,97,0.2078130062616,173
"MUSKWA RIVER NEAR FORT NELSON",2005-04-23,2005,113,-60,0.492509298339307,173
"MUSKWA RIVER NEAR FORT NELSON",2006-05-14,2006,134,-39,0.305957578201683,173
"MUSKWA RIVER NEAR FORT NELSON",2007-05-05,2007,125,-48,0.384383685124498,173
"MUSKWA RIVER NEAR FORT NELSON",2008-05-22,2008,143,-30,0.45169191865209,173
"MUSKWA RIVER NEAR FORT NELSON",2009-05-04,2009,124,-49,0.301333166759275,173
"MUSKWA RIVER NEAR FORT NELSON",2010-04-27,2010,117,-56,0.379526076284385,173
"MUSKWA RIVER NEAR FORT NELSON",2011-05-06,2011,126,-47,0.241737452728263,173
"MUSKWA RIVER NEAR FORT NELSON",2012-06-08,2012,160,-13,0.393921875321464,173
"MUSKWA RIVER NEAR FORT NELSON",2013-05-13,2013,133,-40,0.277627151243014,173
"MUSKWA RIVER NEAR FORT NELSON",2014-06-04,2014,155,-18,0.211029133694197,173
"MUSKWA RIVER NEAR FORT NELSON",2015-08-05,2015,217,44,0.384841267686784,173
"MUSKWA RIVER NEAR FORT NELSON",2016-09-03,2016,247,74,0.547930256817254,173
"MUSKWA RIVER NEAR FORT NELSON",2017-05-14,2017,134,-39,0.406965548973526,173
"MUSKWA RIVER NEAR FORT NELSON",2018-05-03,2018,123,-50,0.352060236113086,173
"MUSKWA RIVER NEAR FORT NELSON",2019-09-16,2019,259,86,0.343656542557265,173
"MUSKWA RIVER NEAR FORT NELSON",2020-07-03,2020,185,12,0.398824551576071,173
"MUSKWA RIVER NEAR FORT NELSON",2021-05-06,2021,126,-47,0.254001822918913,173
"MUSKWA RIVER NEAR FORT NELSON",2022-05-15,2022,135,-38,0.239715135229553,173
"RASPBERRY CREEK NEAR THE MOUTH",2000-09-03,2000,247,100,2.48095017470242,147
"RASPBERRY CREEK NEAR THE MOUTH",2001-07-20,2001,201,54,4.62819514136534,147
"RASPBERRY CREEK NEAR THE MOUTH",2002-05-15,2002,135,-12,4.1347616865668,147
"RASPBERRY CREEK NEAR THE MOUTH",2003-05-05,2003,125,-22,2.35531217290151,147
"RASPBERRY CREEK NEAR THE MOUTH",2004-05-22,2004,143,-4,1.61338893312039,147
"RASPBERRY CREEK NEAR THE MOUTH",2005-08-02,2005,214,67,4.46630797991857,147
"RASPBERRY CREEK NEAR THE MOUTH",2006-05-14,2006,134,-13,3.96956183522716,147
"RASPBERRY CREEK NEAR THE MOUTH",2007-07-01,2007,182,35,5.12539329325124,147
"RASPBERRY CREEK NEAR THE MOUTH",2008-05-21,2008,142,-5,7.27762513437949,147
"RASPBERRY CREEK NEAR THE MOUTH",2009-09-08,2009,251,104,5.50486351506513,147
"RASPBERRY CREEK NEAR THE MOUTH",2010-04-22,2010,112,-35,3.50267773914734,147
"RASPBERRY CREEK NEAR THE MOUTH",2011-05-05,2011,125,-22,3.49185217519239,147
"RASPBERRY CREEK NEAR THE MOUTH",2012-06-07,2012,159,12,6.07352504734692,147
"RASPBERRY CREEK NEAR THE MOUTH",2013-05-11,2013,131,-16,3.75314956289468,147
"RASPBERRY CREEK NEAR THE MOUTH",2014-06-04,2014,155,8,5.98225518938018,147
"RASPBERRY CREEK NEAR THE MOUTH",2015-08-05,2015,217,70,5.54927825261239,147
"RASPBERRY CREEK NEAR THE MOUTH",2016-09-03,2016,247,100,7.46610338024867,147
"RASPBERRY CREEK NEAR THE MOUTH",2017-05-14,2017,134,-13,3.99116572085484,147
"RASPBERRY CREEK NEAR THE MOUTH",2018-06-27,2018,178,31,2.89088573077728,147
"RASPBERRY CREEK NEAR THE MOUTH",2019-08-22,2019,234,87,2.6497549309964,147
"RASPBERRY CREEK NEAR THE MOUTH",2020-06-16,2020,168,21,5.26962602866697,147
"RASPBERRY CREEK NEAR THE MOUTH",2021-05-05,2021,125,-22,3.51412772449908,147
"RASPBERRY CREEK NEAR THE MOUTH",2022-05-15,2022,135,-12,4.43439531123998,147
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2000-09-05,2000,249,91,4.70068506520796,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2001-07-20,2001,201,43,7.29131824019903,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2002-07-01,2002,182,24,8.36145200292797,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2003-07-01,2003,182,24,6.75585375653593,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2004-07-21,2004,203,45,3.60553100649906,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2005-08-02,2005,214,56,4.38313525815166,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2006-07-11,2006,192,34,3.4975483260054,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2007-07-01,2007,182,24,7.10653058066327,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2008-05-21,2008,142,-16,6.97704763625505,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2009-09-08,2009,251,93,6.60427060868058,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2010-09-12,2010,255,97,5.23916233018129,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2011-07-16,2011,197,39,4.0068425849609,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2012-06-07,2012,159,1,4.81378259341628,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2013-05-12,2013,132,-26,4.46970148289905,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2014-05-01,2014,121,-37,4.09070535506926,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2015-07-22,2015,203,45,2.92106240505703,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2016-09-02,2016,246,88,11.4705796866495,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2017-07-23,2017,204,46,8.32146488243009,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2018-05-02,2018,122,-36,4.54427195342977,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2019-09-16,2019,259,101,5.68314446625584,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2020-06-15,2020,167,9,8.12021912722996,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2021-08-07,2021,219,61,6.65598485631136,158
"ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY",2022-05-14,2022,134,-24,3.85376329283782,158
"LIARD RIVER NEAR THE MOUTH",2000-05-05,2000,126,-44,0.0861564882211479,170
"LIARD RIVER NEAR THE MOUTH",2001-07-23,2001,204,34,0.110963144516533,170
"LIARD RIVER NEAR THE MOUTH",2002-05-19,2002,139,-31,0.129483149391067,170
"LIARD RIVER NEAR THE MOUTH",2003-05-04,2003,124,-46,0.129117197401874,170
"LIARD RIVER NEAR THE MOUTH",2004-05-05,2004,126,-44,0.0562167180336619,170
"LIARD RIVER NEAR THE MOUTH",2005-05-01,2005,121,-49,0.19379118248632,170
"LIARD RIVER NEAR THE MOUTH",2006-05-05,2006,125,-45,0.123789810987737,170
"LIARD RIVER NEAR THE MOUTH",2007-04-30,2007,120,-50,0.257266543256574,170
"LIARD RIVER NEAR THE MOUTH",2008-05-08,2008,129,-41,0.183792211762146,170
"LIARD RIVER NEAR THE MOUTH",2009-05-11,2009,131,-39,0.167691481720844,170
"LIARD RIVER NEAR THE MOUTH",2010-04-29,2010,119,-51,0.241883939085806,170
"LIARD RIVER NEAR THE MOUTH",2011-05-08,2011,128,-42,0.147338350925796,170
"LIARD RIVER NEAR THE MOUTH",2012-05-06,2012,127,-43,0.171231906123759,170
"LIARD RIVER NEAR THE MOUTH",2013-05-17,2013,137,-33,0.151967111601172,170
"LIARD RIVER NEAR THE MOUTH",2014-05-07,2014,127,-43,0.126628355325879,170
"LIARD RIVER NEAR THE MOUTH",2015-05-02,2015,122,-48,0.170646164830355,170
"LIARD RIVER NEAR THE MOUTH",2016-05-04,2016,125,-45,0.165431034709556,170
"LIARD RIVER NEAR THE MOUTH",2017-05-07,2017,127,-43,0.140445959572465,170
"LIARD RIVER NEAR THE MOUTH",2018-05-04,2018,124,-46,0.154780411811369,170
"LIARD RIVER NEAR THE MOUTH",2019-04-21,2019,111,-59,0.13342507453645,170
"LIARD RIVER NEAR THE MOUTH",2020-08-27,2020,240,70,0.138425640639315,170
"LIARD RIVER NEAR THE MOUTH",2021-05-09,2021,129,-41,0.133098147788588,170
"LIARD RIVER NEAR THE MOUTH",2022-05-19,2022,139,-31,0.158136172652653,170
"BIRCH RIVER AT HIGHWAY NO. 7",2000-08-29,2000,242,94,2.18173953138536,148
"BIRCH RIVER AT HIGHWAY NO. 7",2001-07-20,2001,201,53,2.53309396283974,148
"BIRCH RIVER AT HIGHWAY NO. 7",2002-07-31,2002,212,64,2.88774767478838,148
"BIRCH RIVER AT HIGHWAY NO. 7",2003-04-26,2003,116,-32,2.15056807933304,148
"BIRCH RIVER AT HIGHWAY NO. 7",2004-05-01,2004,122,-26,1.2779711474834,148
"BIRCH RIVER AT HIGHWAY NO. 7",2005-04-30,2005,120,-28,2.05613033938136,148
"BIRCH RIVER AT HIGHWAY NO. 7",2006-04-29,2006,119,-29,2.36630067660949,148
"BIRCH RIVER AT HIGHWAY NO. 7",2007-07-22,2007,203,55,2.90430621355784,148
"BIRCH RIVER AT HIGHWAY NO. 7",2008-05-07,2008,128,-20,2.05862887014452,148
"BIRCH RIVER AT HIGHWAY NO. 7",2009-09-10,2009,253,105,3.72727349352093,148
"BIRCH RIVER AT HIGHWAY NO. 7",2010-09-06,2010,249,101,3.32772181131739,148
"BIRCH RIVER AT HIGHWAY NO. 7",2011-07-23,2011,204,56,2.38780661326171,148
"BIRCH RIVER AT HIGHWAY NO. 7",2012-05-24,2012,145,-3,1.84757919732394,148
"BIRCH RIVER AT HIGHWAY NO. 7",2013-05-16,2013,136,-12,2.02602496212061,148
"BIRCH RIVER AT HIGHWAY NO. 7",2014-07-12,2014,193,45,1.62033860345208,148
"BIRCH RIVER AT HIGHWAY NO. 7",2015-05-01,2015,121,-27,2.42620808919034,148
"BIRCH RIVER AT HIGHWAY NO. 7",2016-05-03,2016,124,-24,1.98375186259469,148
"BIRCH RIVER AT HIGHWAY NO. 7",2017-07-07,2017,188,40,1.68480271821443,148
"BIRCH RIVER AT HIGHWAY NO. 7",2018-07-02,2018,183,35,1.79693288776789,148
"BIRCH RIVER AT HIGHWAY NO. 7",2019-06-24,2019,175,27,1.91346477367542,148
"BIRCH RIVER AT HIGHWAY NO. 7",2020-08-21,2020,234,86,3.92365671451998,148
"BIRCH RIVER AT HIGHWAY NO. 7",2021-05-08,2021,128,-20,2.07924242536658,148
"BIRCH RIVER AT HIGHWAY NO. 7",2022-05-16,2022,136,-12,2.18246269785628,148
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2000-08-09,2000,222,72,1.51143146324624,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2001-07-17,2001,198,48,1.6531153313702,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2002-07-30,2002,211,61,2.08253054373147,150
