"station","year","month","variable","value"
"15041200",2006,8,"snowfall",0.0145785240911329
"15041200",2006,9,"snowfall",0.0378518094508479
"15041200",2006,10,"snowfall",0.108638574134134
"15041200",2006,11,"snowfall",0.0664486269989168
"15041200",2006,12,"snowfall",0.226958034655968
"15041200",2007,1,"snowfall",0.158474513161022
"15041200",2007,2,"snowfall",0.0689992853706266
"15041200",2007,3,"snowfall",0.156382750128127
"15041200",2007,4,"snowfall",0.0568244338414144
"15041200",2007,5,"snowfall",0.020874471417237
"15041200",2007,6,"snowfall",0.00149193697006013
"15041200",2007,7,"snowfall",0.00318355454799869
"15041200",2007,8,"snowfall",0.000375251842294313
"15041200",2007,9,"snowfall",0.0454698720563445
"15041200",2007,10,"snowfall",0.169761500404471
"15041200",2007,11,"snowfall",0.0573216404633248
"15041200",2007,12,"snowfall",0.0710022583832759
"15041200",2008,1,"snowfall",0.0921109295829339
"15041200",2008,2,"snowfall",0.0925293063469952
"15041200",2008,3,"snowfall",0.0830699387871233
"15041200",2008,4,"snowfall",0.0801440766830308
"15041200",2008,5,"snowfall",0.0546343253126626
"15041200",2008,6,"snowfall",0.00424991032586311
"15041200",2008,7,"snowfall",0.00755058521006935
"15041200",2008,8,"snowfall",0.00162316950827475
"15041200",2008,9,"snowfall",0.0227477632715388
"15041200",2008,10,"snowfall",0.22503530817665
"15041200",2008,11,"snowfall",0.124422897258533
"15041200",2008,12,"snowfall",0.0877639214247205
"15041200",2009,1,"snowfall",0.176337829617917
"15041200",2009,2,"snowfall",0.0911697960739287
"15041200",2009,3,"snowfall",0.0815116487058562
"15041200",2009,4,"snowfall",0.042988232542698
"15041200",2009,5,"snowfall",0.0212263279085563
"15041200",2009,6,"snowfall",0.00354310145045033
"15041200",2009,7,"snowfall",4.88560896280053e-05
"15041200",2009,8,"snowfall",0.00419293008434646
"15041200",2009,9,"snowfall",0.0571364057125475
"15041200",2009,10,"snowfall",0.0935348495778248
"15041200",2009,11,"snowfall",0.122327693315788
"15041200",2009,12,"snowfall",0.0640273870647885
"15041200",2010,1,"snowfall",0.100295659902279
"15041200",2010,2,"snowfall",0.0326112653603737
"15041200",2010,3,"snowfall",0.142667626972502
"15041200",2010,4,"snowfall",0.0203922369574477
"15041200",2010,5,"snowfall",0.011523647837738
"15041200",2010,6,"snowfall",0.0118278962763739
"15041200",2010,7,"snowfall",0.00193036516340677
"15041200",2010,8,"snowfall",0.000643192626088641
"15041200",2010,9,"snowfall",0.0298383591037623
"15041200",2010,10,"snowfall",0.158161102311339
"15041200",2010,11,"snowfall",0.124964620533344
"15041200",2010,12,"snowfall",0.0451431798399441
"15041200",2011,1,"snowfall",0.116133541919784
"15041200",2011,2,"snowfall",0.0950297881790541
"15041200",2011,3,"snowfall",0.0358406163538416
"15041200",2011,4,"snowfall",0.0369416491609013
"15041200",2011,5,"snowfall",0.0365529382936563
"15041200",2011,6,"snowfall",0.00115838677735376
"15041200",2011,7,"snowfall",0.000885521228852223
"15041200",2011,8,"snowfall",0.00902064779176718
"15041200",2011,9,"snowfall",0.0564949548400873
"15041200",2011,10,"snowfall",0.124469164013613
"15041200",2011,11,"snowfall",0.115539017810972
"15041200",2011,12,"snowfall",0.178711297938837
"15041200",2012,1,"snowfall",0.16367183003657
"15041200",2012,2,"snowfall",0.0719819831677262
"15041200",2012,3,"snowfall",0.0786048975474659
"15041200",2012,4,"snowfall",0.0258843134854131
"15041200",2012,5,"snowfall",0.056463502842019
"15041200",2012,6,"snowfall",0.00883189776417467
"15041200",2012,7,"snowfall",0.00101051050747176
"15041200",2012,8,"snowfall",0.00170524235732015
"15041200",2012,9,"snowfall",0.0595236031058302
"15041200",2012,10,"snowfall",0.0641002319091077
"15041200",2012,11,"snowfall",0.109318773086326
"15041200",2012,12,"snowfall",0.0734372438413668
"15041200",2013,1,"snowfall",0.130697704924168
"15041200",2013,2,"snowfall",0.126687592798761
"15041200",2013,3,"snowfall",0.0401560846289168
"15041200",2013,4,"snowfall",0.123601697913911
"15041200",2013,5,"snowfall",0.0405410138852549
"15041200",2013,6,"snowfall",0.00313962339536101
"15041200",2013,7,"snowfall",0.00160106592985206
"15041200",2013,8,"snowfall",5.11047700847282e-05
"15041200",2013,9,"snowfall",0.0176922811171113
"15041200",2013,10,"snowfall",0.0884047972228244
"15041200",2013,11,"snowfall",0.118629743351922
"15041200",2013,12,"snowfall",0.174006516016468
"15041200",2014,1,"snowfall",0.155629436655401
"15041200",2014,2,"snowfall",0.0200997490025902
"15041200",2014,3,"snowfall",0.0929098123743307
"15041200",2014,4,"snowfall",0.0862906573782282
"15041200",2014,5,"snowfall",0.00771723842618442
"15041200",2014,6,"snowfall",0.00745945045312681
"15041200",2014,7,"snowfall",4.24566568270822e-05
"15041200",2014,8,"snowfall",0.000351310071840063
"15041200",2014,9,"snowfall",0.015895795245277
"15041200",2014,10,"snowfall",0.0799942860384587
"15041200",2014,11,"snowfall",0.0661876810227093
"15041200",2014,12,"snowfall",0.0599216018341892
"15041200",2015,1,"snowfall",0.211214590927257
"15041200",2015,2,"snowfall",0.055892107452357
"15041200",2015,3,"snowfall",0.0923181463695322
"15041200",2015,4,"snowfall",0.0828608523806595
"15041200",2015,5,"snowfall",0.00230470024024251
"15041200",2015,6,"snowfall",0.00337243764659507
"15041200",2015,7,"snowfall",0.000511591150072729
"15041200",2015,8,"snowfall",0.00933230417960777
"15041200",2015,9,"snowfall",0.0405931492105655
"15041200",2015,10,"snowfall",0.0737084403357816
"15041200",2015,11,"snowfall",0.170653488285675
"15041200",2015,12,"snowfall",0.0578254538330439
"15041200",2016,1,"snowfall",0.0944286489313822
"15041200",2016,2,"snowfall",0.0857329611732243
"15041200",2016,3,"snowfall",0.0418598399110721
"15041200",2016,4,"snowfall",0.0693008498386991
"15041200",2016,5,"snowfall",0.0454168432545159
"15041200",2016,6,"snowfall",0.00220447617195661
"15041200",2016,7,"snowfall",6.99415658933409e-05
"15041200",2016,8,"snowfall",0.000634788659877259
"15041200",2016,9,"snowfall",0.0303308397661168
"15041200",2016,10,"snowfall",0.0378538329895313
"15041200",2016,11,"snowfall",0.105471156768746
"15041200",2016,12,"snowfall",0.09391577719852
"15041200",2017,1,"snowfall",0.124654616674368
"15041200",2017,2,"snowfall",0.100210276250187
"15041200",2017,3,"snowfall",0.0675573798825292
"15041200",2017,4,"snowfall",0.0293922611052695
"15041200",2017,5,"snowfall",0.0238981117037168
"15041200",2017,6,"snowfall",0.00816527524300495
"15041200",2017,7,"snowfall",0.000770792699763157
"15041200",2017,8,"snowfall",0.00424904927336548
"15041200",2017,9,"snowfall",0.00393314102199568
"15041200",2017,10,"snowfall",0.10084838366731
"15041200",2017,11,"snowfall",0.0543961272533345
"15041200",2017,12,"snowfall",0.103886967040269
"15041200",2018,1,"snowfall",0.0846821785078794
"15041200",2018,2,"snowfall",0.0499385060518924
"15041200",2018,3,"snowfall",0.040485835710748
"15041200",2018,4,"snowfall",0.0543012139585834
"15041200",2018,5,"snowfall",0.0281384614854393
"15041200",2018,6,"snowfall",0.00580609532290739
"15041200",2018,7,"snowfall",0.000788760090385711
"15041200",2018,8,"snowfall",0.000384909986176148
"15041200",2018,9,"snowfall",0.00452083516402436
"15041200",2018,10,"snowfall",0.0789439478167637
"15041200",2018,11,"snowfall",0.0906963412088862
"15041200",2018,12,"snowfall",0.0853831224760959
"15041200",2019,1,"snowfall",0.119846449262215
"15041200",2019,2,"snowfall",0.0325852537396618
"15041200",2019,3,"snowfall",0.0327717738494102
"15041200",2019,4,"snowfall",0.0621788900850094
"15041200",2019,5,"snowfall",0.0134172381658873
"15041200",2019,6,"snowfall",0.00175797314046059
"15041200",2019,7,"snowfall",7.46625690002709e-05
"15041200",2019,8,"snowfall",0.0111616601073591
"15041200",2019,9,"snowfall",0.0109006940741905
"15041200",2019,10,"snowfall",0.114860408828758
"15041200",2019,11,"snowfall",0.169868866182564
"15041200",2019,12,"snowfall",0.130414917379976
"15041200",2020,1,"snowfall",0.107865305749728
"15041200",2020,2,"snowfall",0.135259788695388
"15041200",2020,3,"snowfall",0.0764804255205027
"15041200",2020,4,"snowfall",0.0654483301387828
"15041200",2020,5,"snowfall",0.00707302319380144
"15041200",2020,6,"snowfall",0.0073363347188647
"15041200",2020,7,"snowfall",6.90170871584019e-05
"15041200",2020,8,"snowfall",0.00311644890697953
"15041200",2020,9,"snowfall",0.0232778657448344
"15041200",2020,10,"snowfall",0.0871702353919043
"15041200",2020,11,"snowfall",0.156236248405885
"15041200",2020,12,"snowfall",0.233285371828087
"15041200",2021,1,"snowfall",0.138096095240093
"15041200",2021,2,"snowfall",0.0949221226336074
"15041200",2021,3,"snowfall",0.137106723066538
"15041200",2021,4,"snowfall",0.0576860185969388
"15041200",2021,5,"snowfall",0.0412706301719726
"15041200",2021,6,"snowfall",0.00532874636491603
"15041200",2021,7,"snowfall",5.36399261280535e-06
"15041200",2021,8,"snowfall",0.00223112161032232
"15041200",2021,9,"snowfall",0.0383744488975639
"15041200",2021,10,"snowfall",0.116409283402929
"15041200",2021,11,"snowfall",0.155710153934063
"15041200",2021,12,"snowfall",0.0640273684130969
"15041200",2022,1,"snowfall",0.169485468644599
"15041200",2022,2,"snowfall",0.172989498785124
"15041200",2022,3,"snowfall",0.0833219698069484
"15041200",2022,4,"snowfall",0.0519644973506351
"15041200",2022,5,"snowfall",0.0290927260590405
"15041200",2022,6,"snowfall",0.0133186617871633
"15041200",2022,7,"snowfall",0.000503894453988095
"15041200",2022,8,"snowfall",0.00018851989148791
"15041200",2022,9,"snowfall",0.0155226906317901
"15041200",2022,10,"snowfall",0.0999462323865415
"15041200",2022,11,"snowfall",0.110801795448488
"15041200",2022,12,"snowfall",0.0669294002980769
"15041200",2023,1,"snowfall",0.106718062880407
"15041200",2023,2,"snowfall",0.0978366729056605
"15041200",2023,3,"snowfall",0.0571783939596404
"15041200",2023,4,"snowfall",0.0785909191563247
"15041200",2023,5,"snowfall",0.0182207911701791
"15041200",2023,6,"snowfall",0.0209044590659869
"15041200",2023,7,"snowfall",2.15808998219656e-05
"15041200",2023,8,"snowfall",0.000106763144539482
"15041200",2023,9,"snowfall",0.0352581672171747
"15041200",2023,10,"snowfall",0.0338197918547694
"15041200",2023,11,"snowfall",0.139320795936668
"15041200",2023,12,"snowfall",0.215915965384548
"15041200",2024,1,"snowfall",0.122213232006745
"15041200",2024,2,"snowfall",0.0721221690200989
"15041200",2024,3,"snowfall",0.066377716815461
"15041200",2024,4,"snowfall",0.0490489998837182
"15041200",2024,5,"snowfall",0.0508059569687074
"15041200",2024,6,"snowfall",0.00480359468813848
"15041200",2024,7,"snowfall",0.000705245372309288
"15041200",2024,8,"snowfall",0.00203275328405653
"15041200",2024,9,"snowfall",0.0241762147802404
"15041200",2024,10,"snowfall",0.115146220041941
"15041200",2024,11,"snowfall",0.0828563942477071
"15041200",2024,12,"snowfall",0.113270193193075
"15052000",1999,1,"snowfall",0.339009711571147
"15052000",1999,2,"snowfall",0.155915433413907
"15052000",1999,3,"snowfall",0.182350701967437
"15052000",1999,4,"snowfall",0.30309757267436
"15052000",1999,5,"snowfall",0.14937459975911
"15052000",1999,6,"snowfall",0.0109232718677972
"15052000",1999,7,"snowfall",4.87466751032535e-07
"15052000",1999,8,"snowfall",0.00345791589800051
"15052000",1999,9,"snowfall",0.0679774503870286
"15052000",1999,10,"snowfall",0.397202502920356
"15052000",1999,11,"snowfall",0.328060142528999
"15052000",1999,12,"snowfall",0.454153922819604
"15052000",2000,1,"snowfall",0.27775096642374
"15052000",2000,2,"snowfall",0.138167547965481
"15052000",2000,3,"snowfall",0.355545898003537
"15052000",2000,4,"snowfall",0.206181907697214
"15052000",2000,5,"snowfall",0.0813952075245561
"15052000",2000,6,"snowfall",0.00925139068243871
"15052000",2000,7,"snowfall",1.77781991553042e-06
"15052000",2000,8,"snowfall",0.00057400764486861
"15052000",2000,9,"snowfall",0.0501103574078567
"15052000",2000,10,"snowfall",0.253960521884124
"15052000",2000,11,"snowfall",0.282647577342847
"15052000",2000,12,"snowfall",0.211466698344615
"15052000",2001,1,"snowfall",0.441928733545152
"15052000",2001,2,"snowfall",0.197302667193399
"15052000",2001,3,"snowfall",0.291004716268898
"15052000",2001,4,"snowfall",0.126067195181186
"15052000",2001,5,"snowfall",0.203332149644322
"15052000",2001,6,"snowfall",0.00474584496499301
"15052000",2001,7,"snowfall",0.002008098686939
"15052000",2001,8,"snowfall",0
"15052000",2001,9,"snowfall",0.0477541783752904
"15052000",2001,10,"snowfall",0.333424716903055
"15052000",2001,11,"snowfall",0.222080111994831
"15052000",2001,12,"snowfall",0.265324496233677
"15052000",2002,1,"snowfall",0.220914594918334
"15052000",2002,2,"snowfall",0.374753201056465
"15052000",2002,3,"snowfall",0.103094348957825
"15052000",2002,4,"snowfall",0.0509453340973514
"15052000",2002,5,"snowfall",0.0553282285749063
"15052000",2002,6,"snowfall",0.00405281807124869
"15052000",2002,7,"snowfall",0.00401047542359038
"15052000",2002,8,"snowfall",0
"15052000",2002,9,"snowfall",0.0462207746606017
"15052000",2002,10,"snowfall",0.0809528200833435
"15052000",2002,11,"snowfall",0.203827860776359
"15052000",2002,12,"snowfall",0.240996338910342
"15052000",2003,1,"snowfall",0.245401169359662
"15052000",2003,2,"snowfall",0.114056866716043
"15052000",2003,3,"snowfall",0.178766979326249
"15052000",2003,4,"snowfall",0.0520066069014838
"15052000",2003,5,"snowfall",0.076603131873783
"15052000",2003,6,"snowfall",0.00955514340005776
"15052000",2003,7,"snowfall",5.73490295332394e-08
"15052000",2003,8,"snowfall",0.00140346536372159
"15052000",2003,9,"snowfall",0.0699548712179572
"15052000",2003,10,"snowfall",0.0826683380880406
"15052000",2003,11,"snowfall",0.279054367274815
"15052000",2003,12,"snowfall",0.363417163477831
"15052000",2004,1,"snowfall",0.269700685902892
"15052000",2004,2,"snowfall",0.267987174296798
"15052000",2004,3,"snowfall",0.389236679175295
"15052000",2004,4,"snowfall",0.176818725403268
"15052000",2004,5,"snowfall",0.00925086851425057
"15052000",2004,6,"snowfall",0.00509856221636332
"15052000",2004,7,"snowfall",0
"15052000",2004,8,"snowfall",0
"15052000",2004,9,"snowfall",0.0623918842886948
"15052000",2004,10,"snowfall",0.200878871033724
"15052000",2004,11,"snowfall",0.38531356202641
"15052000",2004,12,"snowfall",0.448358803376211
"15052000",2005,1,"snowfall",0.275023307506095
"15052000",2005,2,"snowfall",0.296731057591764
"15052000",2005,3,"snowfall",0.228162456821299
"15052000",2005,4,"snowfall",0.115620367725412
"15052000",2005,5,"snowfall",0.00055995825996225
"15052000",2005,6,"snowfall",0.00685479044671448
"15052000",2005,7,"snowfall",0
"15052000",2005,8,"snowfall",3.03663111378503e-05
"15052000",2005,9,"snowfall",0.0511500840615979
"15052000",2005,10,"snowfall",0.254139781828361
"15052000",2005,11,"snowfall",0.364194903050079
"15052000",2005,12,"snowfall",0.248832607603782
"15052000",2006,1,"snowfall",0.236499179295322
"15052000",2006,2,"snowfall",0.176399344843126
"15052000",2006,3,"snowfall",0.0852197758736113
"15052000",2006,4,"snowfall",0.196314779450487
"15052000",2006,5,"snowfall",0.141625074239154
"15052000",2006,6,"snowfall",0.0125542636925344
"15052000",2006,7,"snowfall",2.76995812645547e-05
"15052000",2006,8,"snowfall",0.00207138121351514
"15052000",2006,9,"snowfall",0.0169433919181496
"15052000",2006,10,"snowfall",0.186435650913343
"15052000",2006,11,"snowfall",0.118880781828087
"15052000",2006,12,"snowfall",0.539759384308143
"15052000",2007,1,"snowfall",0.399725726855465
"15052000",2007,2,"snowfall",0.159078564200786
"15052000",2007,3,"snowfall",0.332602033904305
"15052000",2007,4,"snowfall",0.167883080802872
"15052000",2007,5,"snowfall",0.069813007795143
"15052000",2007,6,"snowfall",0.0039039781427211
"15052000",2007,7,"snowfall",0
"15052000",2007,8,"snowfall",3.72768691966056e-07
"15052000",2007,9,"snowfall",0.0573716866636459
"15052000",2007,10,"snowfall",0.386971347664548
"15052000",2007,11,"snowfall",0.219827190632219
"15052000",2007,12,"snowfall",0.226916677850247
"15052000",2008,1,"snowfall",0.276729986286796
"15052000",2008,2,"snowfall",0.265555003303526
"15052000",2008,3,"snowfall",0.271861786303006
"15052000",2008,4,"snowfall",0.219401341203192
"15052000",2008,5,"snowfall",0.0872582151946158
"15052000",2008,6,"snowfall",0.0123278121034663
"15052000",2008,7,"snowfall",0.00846197656188795
"15052000",2008,8,"snowfall",0.00320842665066836
"15052000",2008,9,"snowfall",0.0258373795041517
"15052000",2008,10,"snowfall",0.459800394513341
"15052000",2008,11,"snowfall",0.324526840757904
"15052000",2008,12,"snowfall",0.209994454667416
"15052000",2009,1,"snowfall",0.361901516657039
"15052000",2009,2,"snowfall",0.204374538948774
"15052000",2009,3,"snowfall",0.240635755236905
"15052000",2009,4,"snowfall",0.101767590161934
"15052000",2009,5,"snowfall",0.0353766083954448
"15052000",2009,6,"snowfall",0.00339541370578184
"15052000",2009,7,"snowfall",0
"15052000",2009,8,"snowfall",0.000158498249498196
"15052000",2009,9,"snowfall",0.0667555753792548
"15052000",2009,10,"snowfall",0.16964111666604
"15052000",2009,11,"snowfall",0.372741076132969
"15052000",2009,12,"snowfall",0.178484468595832
"15052000",2010,1,"snowfall",0.263380501749315
"15052000",2010,2,"snowfall",0.1125771864873
"15052000",2010,3,"snowfall",0.374368278632855
"15052000",2010,4,"snowfall",0.0665464995258649
"15052000",2010,5,"snowfall",0.0237395486595283
"15052000",2010,6,"snowfall",0.0218248684302898
"15052000",2010,7,"snowfall",0.00364280908069927
"15052000",2010,8,"snowfall",0
"15052000",2010,9,"snowfall",0.0282376130778815
"15052000",2010,10,"snowfall",0.281503525615775
"15052000",2010,11,"snowfall",0.298633873369575
"15052000",2010,12,"snowfall",0.12866281047402
"15052000",2011,1,"snowfall",0.315532854321117
"15052000",2011,2,"snowfall",0.284457816344342
"15052000",2011,3,"snowfall",0.110656419286847
"15052000",2011,4,"snowfall",0.135209834754065
"15052000",2011,5,"snowfall",0.0582166049789049
"15052000",2011,6,"snowfall",0.00247223216325513
"15052000",2011,7,"snowfall",0.000746540991948945
"15052000",2011,8,"snowfall",0.0070555912864705
"15052000",2011,9,"snowfall",0.0978896102594302
"15052000",2011,10,"snowfall",0.298789840341466
"15052000",2011,11,"snowfall",0.343487388070943
"15052000",2011,12,"snowfall",0.452032164725282
"15052000",2012,1,"snowfall",0.42367322642434
"15052000",2012,2,"snowfall",0.230402882270441
"15052000",2012,3,"snowfall",0.205929017656234
"15052000",2012,4,"snowfall",0.0620180046656261
"15052000",2012,5,"snowfall",0.177375230663422
"15052000",2012,6,"snowfall",0.0209136011725308
"15052000",2012,7,"snowfall",0.00289271266520377
"15052000",2012,8,"snowfall",0
"15052000",2012,9,"snowfall",0.0803769278487049
"15052000",2012,10,"snowfall",0.116825193892604
"15052000",2012,11,"snowfall",0.220258765519767
"15052000",2012,12,"snowfall",0.253190500600555
"15052000",2013,1,"snowfall",0.334697102645396
"15052000",2013,2,"snowfall",0.389297765514396
"15052000",2013,3,"snowfall",0.130357648652698
"15052000",2013,4,"snowfall",0.260650957932969
"15052000",2013,5,"snowfall",0.13848864692797
"15052000",2013,6,"snowfall",0.0147603222221938
"15052000",2013,7,"snowfall",1.72047088599718e-07
"15052000",2013,8,"snowfall",9.79296671899432e-08
"15052000",2013,9,"snowfall",0.0178552042112731
"15052000",2013,10,"snowfall",0.13159637638308
"15052000",2013,11,"snowfall",0.285385915487915
"15052000",2013,12,"snowfall",0.398023579897716
"15052000",2014,1,"snowfall",0.332731156190201
"15052000",2014,2,"snowfall",0.0726731754897779
"15052000",2014,3,"snowfall",0.201066561692404
"15052000",2014,4,"snowfall",0.13455465240192
"15052000",2014,5,"snowfall",0.0116063266815688
"15052000",2014,6,"snowfall",0.0212375476967004
"15052000",2014,7,"snowfall",2.00721603366338e-07
"15052000",2014,8,"snowfall",1.72047088599718e-07
"15052000",2014,9,"snowfall",0.0116929800807964
"15052000",2014,10,"snowfall",0.117935480126951
"15052000",2014,11,"snowfall",0.170496086453049
"15052000",2014,12,"snowfall",0.180889168790727
"15052000",2015,1,"snowfall",0.40698771971853
"15052000",2015,2,"snowfall",0.1327606604573
"15052000",2015,3,"snowfall",0.226482442102055
"15052000",2015,4,"snowfall",0.266494405603319
"15052000",2015,5,"snowfall",0.00350035769288823
"15052000",2015,6,"snowfall",0.0094296754151863
"15052000",2015,7,"snowfall",0.00107608798290852
"15052000",2015,8,"snowfall",0.0132745303370876
"15052000",2015,9,"snowfall",0.0848726131017099
"15052000",2015,10,"snowfall",0.126778791268478
"15052000",2015,11,"snowfall",0.481338503288861
"15052000",2015,12,"snowfall",0.181253380891415
"15052000",2016,1,"snowfall",0.292534667710829
"15052000",2016,2,"snowfall",0.213711911318476
"15052000",2016,3,"snowfall",0.121767616340018
"15052000",2016,4,"snowfall",0.139142943411542
"15052000",2016,5,"snowfall",0.086015556452629
"15052000",2016,6,"snowfall",0.00840895298002264
"15052000",2016,7,"snowfall",0
"15052000",2016,8,"snowfall",9.17584472531832e-07
"15052000",2016,9,"snowfall",0.0281881249667113
"15052000",2016,10,"snowfall",0.0955629467194772
"15052000",2016,11,"snowfall",0.230564769006123
"15052000",2016,12,"snowfall",0.339769309583546
"15052000",2017,1,"snowfall",0.309714082327397
"15052000",2017,2,"snowfall",0.190540395052762
"15052000",2017,3,"snowfall",0.196171925242693
"15052000",2017,4,"snowfall",0.0918022489744667
"15052000",2017,5,"snowfall",0.0527686301287503
"15052000",2017,6,"snowfall",0.0208466218604055
"15052000",2017,7,"snowfall",2.29396118132958e-07
"15052000",2017,8,"snowfall",0.0023669538050254
"15052000",2017,9,"snowfall",0.00185883621043564
"15052000",2017,10,"snowfall",0.213843329856949
"15052000",2017,11,"snowfall",0.129632509190994
"15052000",2017,12,"snowfall",0.240086360774418
"15052000",2018,1,"snowfall",0.197156967547889
"15052000",2018,2,"snowfall",0.146704523130506
"15052000",2018,3,"snowfall",0.137226269719396
"15052000",2018,4,"snowfall",0.151403381751073
"15052000",2018,5,"snowfall",0.0966775067083315
"15052000",2018,6,"snowfall",0.00651448077955529
"15052000",2018,7,"snowfall",5.73490295332394e-08
"15052000",2018,8,"snowfall",0
"15052000",2018,9,"snowfall",0.000275037561445479
"15052000",2018,10,"snowfall",0.101960118498308
"15052000",2018,11,"snowfall",0.177478989894278
"15052000",2018,12,"snowfall",0.29914033320502
"15052000",2019,1,"snowfall",0.23985208806331
"15052000",2019,2,"snowfall",0.0831493710655389
"15052000",2019,3,"snowfall",0.115338540762961
"15052000",2019,4,"snowfall",0.189339735586104
"15052000",2019,5,"snowfall",0.0372698707350949
"15052000",2019,6,"snowfall",0.00174415015607283
"15052000",2019,7,"snowfall",0
"15052000",2019,8,"snowfall",0.000532595575006209
"15052000",2019,9,"snowfall",0.0154233646819149
"15052000",2019,10,"snowfall",0.172980902432896
"15052000",2019,11,"snowfall",0.28754663633324
"15052000",2019,12,"snowfall",0.402671490405501
"15052000",2020,1,"snowfall",0.286658238743933
"15052000",2020,2,"snowfall",0.466269822722795
"15052000",2020,3,"snowfall",0.209870735409783
"15052000",2020,4,"snowfall",0.180332666257402
"15052000",2020,5,"snowfall",0.02143814691817
"15052000",2020,6,"snowfall",0.0195802318932947
"15052000",2020,7,"snowfall",0
"15052000",2020,8,"snowfall",0.000178527528936975
"15052000",2020,9,"snowfall",0.0154389030287836
"15052000",2020,10,"snowfall",0.154973849709364
"15052000",2020,11,"snowfall",0.281554886888442
"15052000",2020,12,"snowfall",0.467684214830773
"15052000",2021,1,"snowfall",0.362933960003904
"15052000",2021,2,"snowfall",0.233665568880516
"15052000",2021,3,"snowfall",0.358104875615505
"15052000",2021,4,"snowfall",0.163545800986766
"15052000",2021,5,"snowfall",0.098259873318129
"15052000",2021,6,"snowfall",0.0163485452807906
"15052000",2021,7,"snowfall",0
"15052000",2021,8,"snowfall",4.38720075929282e-05
"15052000",2021,9,"snowfall",0.0584351851772551
"15052000",2021,10,"snowfall",0.306155643943432
"15052000",2021,11,"snowfall",0.345579649950189
"15052000",2021,12,"snowfall",0.182252278828059
"15052000",2022,1,"snowfall",0.427259891025612
"15052000",2022,2,"snowfall",0.440899666886437
"15052000",2022,3,"snowfall",0.280459587667131
"15052000",2022,4,"snowfall",0.106128533789373
"15052000",2022,5,"snowfall",0.0716125672726576
"15052000",2022,6,"snowfall",0.00940000933396356
"15052000",2022,7,"snowfall",0.000121394042769975
"15052000",2022,8,"snowfall",0
"15052000",2022,9,"snowfall",0.0266482691522104
"15052000",2022,10,"snowfall",0.242719975398241
"15052000",2022,11,"snowfall",0.269047585405858
"15052000",2022,12,"snowfall",0.218460597427358
"15052000",2023,1,"snowfall",0.31815768946414
"15052000",2023,2,"snowfall",0.267613965774822
"15052000",2023,3,"snowfall",0.161101536009837
"15052000",2023,4,"snowfall",0.192465577803346
"15052000",2023,5,"snowfall",0.0828504631887451
"15052000",2023,6,"snowfall",0.0138586579548231
"15052000",2023,7,"snowfall",2.02903188283519e-08
"15052000",2023,8,"snowfall",1.55278696723183e-07
"15052000",2023,9,"snowfall",0.029915610332509
"15052000",2023,10,"snowfall",0.0310430603294056
"15052000",2023,11,"snowfall",0.331492992648622
"15052000",2023,12,"snowfall",0.514045706268099
"15052000",2024,1,"snowfall",0.325925925076205
"15052000",2024,2,"snowfall",0.197853375962865
"15052000",2024,3,"snowfall",0.180766625544987
"15052000",2024,4,"snowfall",0.135920391852418
"15052000",2024,5,"snowfall",0.119855808625397
"15052000",2024,6,"snowfall",0.0101707754135419
"15052000",2024,7,"snowfall",0
"15052000",2024,8,"snowfall",0.000301660548261821
"15052000",2024,9,"snowfall",0.0200330713161397
"15052000",2024,10,"snowfall",0.244405652255818
"15052000",2024,11,"snowfall",0.191587389835657
"15052000",2024,12,"snowfall",0.210896919508813
"15052500",1999,1,"snowfall",0.32577810898353
"15052500",1999,2,"snowfall",0.155520543986835
"15052500",1999,3,"snowfall",0.192210076791568
"15052500",1999,4,"snowfall",0.302037942183973
"15052500",1999,5,"snowfall",0.155538145520797
"15052500",1999,6,"snowfall",0.0129562930001656
"15052500",1999,7,"snowfall",1.32142636918126e-08
"15052500",1999,8,"snowfall",0.000207552866405801
"15052500",1999,9,"snowfall",0.0479845241111921
"15052500",1999,10,"snowfall",0.368717916213355
"15052500",1999,11,"snowfall",0.308476631615087
"15052500",1999,12,"snowfall",0.447100810745213
"15052500",2000,1,"snowfall",0.268021951967407
"15052500",2000,2,"snowfall",0.137007363751597
"15052500",2000,3,"snowfall",0.345628869037592
"15052500",2000,4,"snowfall",0.204433552092317
"15052500",2000,5,"snowfall",0.0835949015854602
"15052500",2000,6,"snowfall",0.00611523214117097
"15052500",2000,7,"snowfall",4.81931969936695e-08
"15052500",2000,8,"snowfall",0.000146101379118141
"15052500",2000,9,"snowfall",0.0295788984541597
"15052500",2000,10,"snowfall",0.260381429652501
"15052500",2000,11,"snowfall",0.284327964000809
"15052500",2000,12,"snowfall",0.216152397409601
"15052500",2001,1,"snowfall",0.425825274077845
"15052500",2001,2,"snowfall",0.194264873273707
"15052500",2001,3,"snowfall",0.283227281974337
"15052500",2001,4,"snowfall",0.131722136427538
"15052500",2001,5,"snowfall",0.20498798556965
"15052500",2001,6,"snowfall",0.00326606077090906
"15052500",2001,7,"snowfall",0.000450313330887246
"15052500",2001,8,"snowfall",0
"15052500",2001,9,"snowfall",0.0308394323533955
"15052500",2001,10,"snowfall",0.335610194621266
"15052500",2001,11,"snowfall",0.21666941146234
"15052500",2001,12,"snowfall",0.250607078927566
"15052500",2002,1,"snowfall",0.219991194431483
"15052500",2002,2,"snowfall",0.360304207301351
"15052500",2002,3,"snowfall",0.100331325205009
"15052500",2002,4,"snowfall",0.0503688036773043
